GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53
0600000US0900325990,0900325990,"Enfield town, Hartford County, Connecticut",32191,468,3500,353,877,208,712,191,83,41,57,45,1,10,24,34,2623,271,1653,200,520,111,431,149,19,34,0,123,11610,589,6422,559,5832,546,293,133,270,97,27,29,0,123,5188,435,4399,412,305,102,426,133,25,29,33,34,9139,525,6749,489,6156,468,191,91,278,106,88,80,36,34,2390,320,2058,284,110,80,191,80,23,25,8,14,7942,619,6345,422,5756,422,198,115,284,123,85,67,22,26,1597,397,1201,206,27,26,360,361,9,14,0,123
0600000US0900327600,0900327600,"Farmington town, Hartford County, Connecticut",17559,446,784,171,273,95,184,73,0,123,89,56,0,123,0,123,511,134,325,110,47,45,139,73,0,123,0,123,3491,388,1974,283,1656,238,0,123,283,162,35,56,0,123,1517,227,1330,220,17,24,112,76,58,61,0,123,3832,328,2694,296,2271,269,16,24,348,111,59,48,0,123,1138,192,985,176,6,10,147,64,0,123,0,123,9452,516,7216,457,5953,386,83,56,722,192,432,123,26,27,2236,321,1812,306,23,28,210,88,176,76,15,23
0600000US0900331240,0900331240,"Glastonbury town, Hartford County, Connecticut",23237,346,842,181,334,106,195,84,15,23,20,24,79,58,25,40,508,145,348,115,100,80,60,51,0,123,0,123,3952,386,2091,290,1847,290,49,45,147,85,34,46,14,25,1861,286,1640,283,69,73,136,68,16,24,0,123,5123,490,3685,429,3326,408,184,121,119,61,56,47,0,123,1438,230,1302,209,10,16,80,49,46,59,0,123,13320,559,10380,554,8927,525,259,95,857,240,322,168,15,26,2940,318,2574,271,59,42,67,55,221,171,19,30
0600000US0900332640,0900332640,"Granby town, Hartford County, Connecticut",7610,183,309,109,196,94,189,93,0,123,7,12,0,123,0,123,113,60,90,53,0,123,6,12,17,27,0,123,1547,249,1004,209,952,208,0,123,28,38,24,28,0,123,543,142,525,138,18,28,0,123,0,123,0,123,1766,264,1408,248,1315,243,28,32,47,43,0,123,18,27,358,98,349,97,0,123,9,15,0,123,0,123,3988,340,3212,304,2961,299,67,53,119,69,47,55,18,27,776,140,747,140,0,123,29,34,0,123,0,123
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",72954,1067,23407,1126,10622,923,3447,483,5773,711,839,248,203,128,360,249,12785,623,5155,516,6502,441,989,239,102,87,37,36,23022,1054,15528,847,7768,591,6194,629,1257,305,222,138,87,76,7494,621,4924,458,1915,377,531,146,38,40,86,71,16817,792,12776,753,7199,616,4409,464,738,221,227,122,203,121,4041,449,2803,414,828,214,288,108,38,35,84,112,9708,724,7408,607,4270,400,1506,308,1032,267,409,121,191,90,2300,333,1409,270,426,156,300,124,165,98,0,123
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",1413,76,70,37,19,16,19,16,0,123,0,123,0,123,0,123,51,27,37,25,0,123,14,11,0,123,0,123,402,57,293,54,284,54,0,123,9,8,0,123,0,123,109,30,102,29,3,4,0,123,4,5,0,123,385,60,308,53,294,50,0,123,14,11,0,123,0,123,77,26,74,25,0,123,3,5,0,123,0,123,556,73,473,69,473,69,0,123,0,123,0,123,0,123,83,25,80,24,0,123,3,4,0,123,0,123
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",39982,653,3920,498,1847,358,1242,278,324,145,272,206,9,14,0,123,2073,341,1452,298,262,156,241,104,97,75,21,31,11205,706,7239,563,5979,513,640,205,467,217,116,102,37,44,3966,411,3402,401,125,66,369,134,52,62,18,19,10939,744,8507,706,7305,659,490,187,607,266,38,36,67,52,2432,242,2137,228,92,58,178,97,25,28,0,123,13918,777,11400,684,9221,630,555,195,706,210,836,239,82,62,2518,302,1825,237,80,82,274,118,331,126,8,14
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",4383,143,261,92,61,59,61,59,0,123,0,123,0,123,0,123,200,89,185,87,0,123,15,23,0,123,0,123,1181,169,817,170,745,161,12,21,60,57,0,123,0,123,364,100,329,84,0,123,35,50,0,123,0,123,1211,255,915,220,877,222,14,22,24,27,0,123,0,123,296,152,245,136,0,123,51,59,0,123,0,123,1730,252,1479,235,1366,214,11,18,102,77,0,123,0,123,251,101,251,101,0,123,0,123,0,123,0,123
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",46971,906,11428,817,4784,596,1243,266,2335,429,970,278,124,100,112,88,6644,535,2423,331,2363,420,1770,290,59,60,29,32,16254,960,10867,763,4908,486,3001,435,2778,455,66,52,114,64,5387,479,3313,384,712,169,1333,295,5,9,24,28,10896,755,8388,631,4522,510,2154,341,1614,333,0,123,98,67,2508,337,1583,246,275,121,636,181,14,21,0,123,8393,656,6756,607,4110,461,814,225,1516,329,171,97,145,70,1637,238,1031,172,119,91,366,130,78,59,43,38
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",21968,510,2649,404,750,166,339,134,13,17,326,115,72,66,0,123,1899,392,1143,343,83,65,633,173,40,38,0,123,6634,457,3941,358,2791,291,229,185,869,235,38,30,14,23,2693,288,2199,269,60,41,361,108,52,47,21,23,6139,441,4572,393,3510,375,200,89,812,183,25,28,25,25,1567,255,1256,247,103,67,155,77,37,50,16,25,6546,445,5295,414,4026,384,112,67,741,173,378,134,38,34,1251,180,1014,190,21,24,182,80,26,30,8,11
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",12464,445,1296,240,472,201,262,100,15,25,195,155,0,123,0,123,824,144,396,115,31,29,352,91,45,47,0,123,5075,456,3354,377,2875,395,68,81,356,126,55,74,0,123,1721,255,1344,256,0,123,361,134,16,22,0,123,3725,373,3177,347,2963,355,55,50,147,70,12,19,0,123,548,151,446,136,12,20,73,45,17,23,0,123,2368,327,1924,322,1670,298,0,123,185,104,69,68,0,123,444,151,320,115,71,88,37,55,16,24,0,123
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",14457,425,975,221,200,106,117,83,0,123,62,53,21,32,0,123,775,203,427,133,57,35,277,136,0,123,14,22,4138,494,2555,404,2033,336,117,105,405,209,0,123,0,123,1583,250,1300,217,40,40,211,116,22,40,10,16,3242,360,2378,309,1973,312,56,46,328,159,21,31,0,123,864,203,824,204,14,24,26,21,0,123,0,123,6102,451,4757,383,3318,366,68,48,1035,237,313,163,23,25,1345,239,1016,220,0,123,263,130,66,51,0,123
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",15730,259,540,155,130,73,94,60,0,123,25,36,0,123,11,17,410,129,263,95,0,123,77,76,61,59,9,14,1713,235,935,190,778,172,5,11,67,44,73,92,12,18,778,163,655,142,0,123,64,45,52,61,7,11,3449,338,2336,322,2122,335,43,37,153,84,18,26,0,123,1113,165,1102,161,11,18,0,123,0,123,0,123,10028,397,7800,357,6992,333,91,46,447,161,195,83,75,58,2228,247,2099,240,28,27,30,27,62,45,9,14
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",30256,392,2485,362,751,187,576,155,53,55,110,67,12,19,0,123,1734,283,1286,245,17,21,416,141,15,26,0,123,9241,499,5344,400,4637,388,136,103,537,159,24,34,10,16,3897,343,3333,324,34,31,452,118,11,19,67,85,8736,471,6396,407,5848,401,134,72,357,120,15,23,42,57,2340,340,2202,333,21,26,107,55,0,123,10,15,9794,550,8040,472,7194,428,130,66,620,160,65,54,31,37,1754,274,1453,243,11,18,265,115,25,30,0,123
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",17297,315,1066,215,372,160,188,114,14,23,129,79,41,45,0,123,694,152,378,104,62,64,216,93,25,42,13,20,4131,392,2716,383,2216,359,166,112,311,134,23,30,0,123,1415,176,1215,170,56,82,128,65,16,25,0,123,4424,441,3355,377,2880,337,212,113,252,113,0,123,11,19,1069,210,910,182,0,123,94,60,48,47,17,27,7676,546,6127,514,5167,512,155,92,541,185,264,130,0,123,1549,253,1290,218,13,22,209,98,37,68,0,123
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",11078,221,1171,209,229,118,167,112,17,28,45,38,0,123,0,123,942,181,627,152,214,78,101,66,0,123,0,123,2855,298,1299,204,1227,208,0,123,72,57,0,123,0,123,1556,210,1202,193,246,65,100,48,0,123,8,14,3138,340,2102,291,1949,272,22,33,131,79,0,123,0,123,1036,165,906,169,96,50,25,28,9,14,0,123,3914,339,3097,306,2825,286,30,36,178,86,64,74,0,123,817,156,769,149,9,14,18,25,16,24,5,10
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",43233,672,2850,328,1113,196,418,126,188,99,314,112,193,104,0,123,1737,236,910,168,119,79,569,145,139,84,0,123,7279,559,3640,366,2257,332,467,171,558,180,284,115,74,54,3639,393,2697,318,269,120,527,184,113,82,33,30,7979,539,5374,437,3884,386,631,140,503,140,350,113,6,12,2605,311,1967,277,87,44,425,130,53,47,73,80,25125,836,18820,728,15373,628,803,230,1662,281,668,171,314,151,6305,467,5054,359,148,70,838,233,255,117,10,15
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",19221,275,2012,325,747,199,265,135,212,107,270,123,0,123,0,123,1265,225,609,150,175,94,474,140,0,123,7,12,5319,406,3075,378,2326,298,174,89,559,229,0,123,16,18,2244,306,1803,277,30,28,411,118,0,123,0,123,4603,397,3274,316,2657,326,219,83,393,114,0,123,5,11,1329,266,1104,240,36,32,178,82,0,123,11,17,7287,468,5647,357,4767,322,250,128,538,182,51,51,41,39,1640,248,1451,234,45,51,138,68,6,10,0,123
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",19975,412,1226,212,422,122,293,117,40,43,41,28,20,33,28,32,804,164,724,156,11,19,69,54,0,123,0,123,5635,469,3787,452,3085,380,410,194,184,90,40,36,68,78,1848,247,1599,227,49,53,197,93,3,18,0,123,5878,472,4619,439,3917,456,256,125,270,116,97,69,79,63,1259,219,1100,205,39,29,103,62,17,27,0,123,7236,442,6119,430,5208,415,184,98,438,127,227,132,62,94,1117,179,986,167,0,123,104,60,27,46,0,123
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",8856,243,843,163,328,129,272,118,38,44,18,29,0,123,0,123,515,110,425,111,0,123,90,62,0,123,0,123,3457,319,2258,269,1973,267,52,62,177,88,43,53,13,20,1199,207,1029,193,0,123,166,76,0,123,4,12,2691,271,2148,271,1869,267,25,39,165,91,41,50,48,52,543,143,428,117,12,20,93,70,10,16,0,123,1865,241,1538,231,1413,222,29,32,54,49,42,46,0,123,327,102,191,76,0,123,99,53,37,35,0,123
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",2640,126,159,71,86,60,86,60,0,123,0,123,0,123,0,123,73,42,73,42,0,123,0,123,0,123,0,123,676,146,545,134,523,134,0,123,22,23,0,123,0,123,131,67,131,67,0,123,0,123,0,123,0,123,728,140,538,121,517,121,21,23,0,123,0,123,0,123,190,80,190,80,0,123,0,123,0,123,0,123,1077,204,957,205,927,201,20,26,10,15,0,123,0,123,120,47,120,47,0,123,0,123,0,123,0,123
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",2664,101,110,55,28,26,28,26,0,123,0,123,0,123,0,123,82,48,82,48,0,123,0,123,0,123,0,123,661,180,435,163,418,160,0,123,17,22,0,123,0,123,226,84,214,83,0,123,12,18,0,123,0,123,896,134,703,130,688,127,15,23,0,123,0,123,0,123,193,80,175,82,0,123,18,20,0,123,0,123,997,177,841,148,747,140,15,22,67,60,12,19,0,123,156,85,156,85,0,123,0,123,0,123,0,123
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",1319,73,54,25,33,19,29,18,0,123,0,123,4,6,0,123,21,13,21,13,0,123,0,123,0,123,0,123,303,55,198,45,198,45,0,123,0,123,0,123,0,123,105,28,99,28,0,123,6,6,0,123,0,123,287,42,182,33,167,31,0,123,15,12,0,123,0,123,105,27,105,27,0,123,0,123,0,123,0,123,675,83,476,65,448,66,0,123,20,13,6,6,2,4,199,35,196,35,0,123,0,123,3,5,0,123
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",896,84,61,27,34,19,34,19,0,123,0,123,0,123,0,123,27,19,21,18,0,123,3,4,0,123,3,4,243,54,128,37,123,37,0,123,5,6,0,123,0,123,115,44,109,43,0,123,6,6,0,123,0,123,283,56,184,46,175,46,6,8,3,4,0,123,0,123,99,36,96,34,0,123,3,4,0,123,0,123,309,62,196,54,179,54,0,123,14,17,0,123,3,4,113,30,91,27,0,123,20,17,0,123,2,4
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",1012,69,95,33,39,22,39,22,0,123,0,123,0,123,0,123,56,26,56,26,0,123,0,123,0,123,0,123,313,57,235,52,229,50,4,6,2,5,0,123,0,123,78,34,78,34,0,123,0,123,0,123,0,123,334,53,275,55,273,55,0,123,2,3,0,123,0,123,59,26,56,26,0,123,3,5,0,123,0,123,270,49,211,41,205,40,0,123,6,7,0,123,0,123,59,26,56,25,3,6,0,123,0,123,0,123
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",1166,100,53,26,27,18,27,18,0,123,0,123,0,123,0,123,26,16,26,16,0,123,0,123,0,123,0,123,226,49,169,43,169,43,0,123,0,123,0,123,0,123,57,23,57,23,0,123,0,123,0,123,0,123,229,55,156,43,130,39,8,12,18,12,0,123,0,123,73,23,71,22,2,4,0,123,0,123,0,123,658,99,482,94,437,96,5,7,36,18,0,123,4,5,176,37,164,36,0,123,12,10,0,123,0,123
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",2178,118,81,41,53,37,53,37,0,123,0,123,0,123,0,123,28,22,28,22,0,123,0,123,0,123,0,123,686,141,371,102,347,96,0,123,24,24,0,123,0,123,315,103,278,102,22,25,15,17,0,123,0,123,586,119,431,111,415,113,11,18,5,7,0,123,0,123,155,68,150,67,0,123,5,8,0,123,0,123,825,167,661,151,599,139,46,45,16,17,0,123,0,123,164,64,156,65,8,12,0,123,0,123,0,123
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",3947,118,392,106,204,91,178,88,13,21,13,20,0,123,0,123,188,79,176,73,0,123,0,123,12,19,0,123,1314,186,922,174,851,174,0,123,59,49,12,18,0,123,392,96,352,97,0,123,40,37,0,123,0,123,962,139,777,127,708,121,18,20,42,44,9,14,0,123,185,76,185,76,0,123,0,123,0,123,0,123,1279,182,1050,161,1034,162,6,11,10,16,0,123,0,123,229,82,220,83,0,123,9,13,0,123,0,123
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",2372,147,171,83,87,61,79,56,8,14,0,123,0,123,0,123,84,55,84,55,0,123,0,123,0,123,0,123,772,198,294,100,294,100,0,123,0,123,0,123,0,123,478,190,447,181,0,123,11,16,0,123,20,28,539,130,430,135,408,131,11,20,11,19,0,123,0,123,109,53,100,54,0,123,9,15,0,123,0,123,890,170,592,155,520,153,0,123,62,47,10,16,0,123,298,116,298,116,0,123,0,123,0,123,0,123
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",6120,222,446,118,178,66,165,65,5,9,8,13,0,123,0,123,268,91,224,82,0,123,44,35,0,123,0,123,1325,202,834,155,819,152,11,19,0,123,4,6,0,123,491,125,458,115,14,24,19,22,0,123,0,123,1808,185,1229,160,1198,161,10,16,21,22,0,123,0,123,579,121,530,115,0,123,49,35,0,123,0,123,2541,251,1944,215,1788,206,56,41,97,63,3,5,0,123,597,127,551,114,0,123,43,47,3,5,0,123
0600000US0900549460,0900549460,"Morris town, Litchfield County, Connecticut",1751,148,95,56,20,18,20,18,0,123,0,123,0,123,0,123,75,52,75,52,0,123,0,123,0,123,0,123,545,107,389,96,363,93,0,123,26,42,0,123,0,123,156,60,147,57,0,123,9,13,0,123,0,123,579,139,431,132,431,132,0,123,0,123,0,123,0,123,148,67,148,67,0,123,0,123,0,123,0,123,532,111,474,107,466,106,0,123,0,123,0,123,8,12,58,32,50,29,0,123,8,12,0,123,0,123
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",4778,183,241,105,95,76,95,76,0,123,0,123,0,123,0,123,146,73,133,71,0,123,13,21,0,123,0,123,1173,185,754,163,679,160,0,123,75,82,0,123,0,123,419,119,376,113,0,123,43,32,0,123,0,123,1285,225,1115,202,1101,202,0,123,0,123,14,22,0,123,170,83,157,81,0,123,13,20,0,123,0,123,2079,287,1509,225,1407,230,23,35,64,67,15,22,0,123,570,177,518,167,0,123,32,38,20,29,0,123
0600000US0900552630,0900552630,"New Milford town, Litchfield County, Connecticut",19363,393,1255,269,777,218,612,198,98,87,67,56,0,123,0,123,478,129,320,110,55,50,103,73,0,123,0,123,5779,519,4048,455,3537,420,173,131,324,156,14,21,0,123,1731,236,1578,220,84,55,69,51,0,123,0,123,4959,461,3799,402,3348,415,77,68,320,129,31,36,23,27,1160,214,1004,203,48,42,30,36,78,62,0,123,7370,519,5993,447,5078,445,234,94,512,147,151,83,18,29,1377,248,1215,232,32,36,102,44,8,13,20,30
0600000US0900553470,0900553470,"Norfolk town, Litchfield County, Connecticut",1176,106,52,24,36,22,36,22,0,123,0,123,0,123,0,123,16,10,13,9,0,123,0,123,0,123,3,5,282,47,218,41,205,41,0,123,3,4,0,123,10,10,64,22,64,22,0,123,0,123,0,123,0,123,336,59,247,52,231,53,0,123,16,16,0,123,0,123,89,27,89,27,0,123,0,123,0,123,0,123,506,84,368,80,365,80,0,123,3,4,0,123,0,123,138,34,121,33,5,7,12,16,0,123,0,123
0600000US0900554030,0900554030,"North Canaan town, Litchfield County, Connecticut",2499,230,436,143,156,79,156,79,0,123,0,123,0,123,0,123,280,101,253,100,0,123,3,6,24,38,0,123,928,196,617,161,583,163,17,28,0,123,17,25,0,123,311,118,311,118,0,123,0,123,0,123,0,123,661,162,493,155,430,151,39,34,24,27,0,123,0,123,168,81,168,81,0,123,0,123,0,123,0,123,474,140,337,119,289,104,35,57,13,22,0,123,0,123,137,76,137,76,0,123,0,123,0,123,0,123
0600000US0900560750,0900560750,"Plymouth town, Litchfield County, Connecticut",8365,240,791,168,384,126,357,125,0,123,27,25,0,123,0,123,407,121,333,120,18,31,56,38,0,123,0,123,3006,299,1971,235,1895,233,0,123,76,46,0,123,0,123,1035,221,930,199,19,22,86,56,0,123,0,123,2897,327,2375,305,2237,292,119,89,19,21,0,123,0,123,522,140,516,140,0,123,6,11,0,123,0,123,1671,223,1278,216,1201,209,31,39,46,32,0,123,0,123,393,129,383,132,0,123,10,16,0,123,0,123
0600000US0900565930,0900565930,"Roxbury town, Litchfield County, Connecticut",1713,125,42,29,31,24,25,23,0,123,6,9,0,123,0,123,11,13,11,13,0,123,0,123,0,123,0,123,346,101,243,88,231,86,0,123,12,14,0,123,0,123,103,56,76,43,0,123,27,36,0,123,0,123,443,104,290,96,268,96,0,123,19,16,0,123,3,5,153,55,148,54,0,123,5,9,0,123,0,123,882,127,628,116,585,119,13,20,30,20,0,123,0,123,254,95,232,94,0,123,22,21,0,123,0,123
0600000US0900566420,0900566420,"Salisbury town, Litchfield County, Connecticut",2970,202,294,148,108,65,108,65,0,123,0,123,0,123,0,123,186,136,186,136,0,123,0,123,0,123,0,123,540,157,349,134,338,134,0,123,11,17,0,123,0,123,191,78,191,78,0,123,0,123,0,123,0,123,546,184,304,157,304,157,0,123,0,123,0,123,0,123,242,127,233,128,0,123,9,14,0,123,0,123,1590,226,1031,195,838,167,40,35,133,77,20,32,0,123,559,136,559,136,0,123,0,123,0,123,0,123
0600000US0900567960,0900567960,"Sharon town, Litchfield County, Connecticut",2201,131,283,176,133,153,27,25,106,153,0,123,0,123,0,123,150,118,121,77,29,47,0,123,0,123,0,123,640,134,405,115,405,115,0,123,0,123,0,123,0,123,235,106,215,99,0,123,15,18,5,11,0,123,455,123,259,97,246,98,13,20,0,123,0,123,0,123,196,78,196,78,0,123,0,123,0,123,0,123,823,165,525,155,444,141,16,19,65,56,0,123,0,123,298,102,267,107,0,123,26,27,5,10,0,123
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",5513,235,457,138,235,86,228,82,0,123,7,13,0,123,0,123,222,100,174,80,0,123,48,49,0,123,0,123,1975,274,1394,250,1346,249,0,123,48,33,0,123,0,123,581,162,562,163,10,16,9,15,0,123,0,123,1671,224,1340,194,1303,190,10,17,27,24,0,123,0,123,331,96,313,91,11,18,7,11,0,123,0,123,1410,225,1170,209,1131,204,0,123,39,39,0,123,0,123,240,101,230,98,0,123,10,17,0,123,0,123
0600000US0900576570,0900576570,"Torrington town, Litchfield County, Connecticut",25589,446,3437,368,1185,260,742,190,304,188,86,59,53,57,0,123,2252,299,1908,251,130,86,175,81,31,39,8,12,9657,597,6094,496,5702,518,170,94,133,72,89,67,0,123,3563,339,3260,345,119,104,155,74,29,39,0,123,7646,506,6128,445,5482,393,222,139,262,118,151,81,11,16,1518,222,1388,219,44,48,51,42,28,36,7,12,4849,509,3659,459,3413,434,36,31,146,68,37,42,27,47,1190,206,1054,200,36,35,95,52,5,10,0,123
0600000US0900579510,0900579510,"Warren town, Litchfield County, Connecticut",1095,111,54,26,36,20,30,18,0,123,6,9,0,123,0,123,18,13,18,13,0,123,0,123,0,123,0,123,331,56,257,46,236,38,21,21,0,123,0,123,0,123,74,25,74,25,0,123,0,123,0,123,0,123,296,96,231,96,227,95,4,6,0,123,0,123,0,123,65,26,63,26,0,123,2,4,0,123,0,123,414,68,296,49,274,46,6,9,12,9,4,7,0,123,118,38,115,37,0,123,3,4,0,123,0,123
0600000US0900579720,0900579720,"Washington town, Litchfield County, Connecticut",2774,176,94,66,60,52,38,39,22,34,0,123,0,123,0,123,34,40,34,40,0,123,0,123,0,123,0,123,773,175,404,118,365,112,28,30,11,17,0,123,0,123,369,117,358,117,11,17,0,123,0,123,0,123,775,155,587,134,574,131,13,20,0,123,0,123,0,123,188,72,178,76,0,123,10,15,0,123,0,123,1132,173,754,155,704,149,10,17,40,35,0,123,0,123,378,100,302,92,0,123,53,55,23,37,0,123
0600000US0900580490,0900580490,"Watertown town, Litchfield County, Connecticut",15761,307,1418,248,545,176,373,151,0,123,123,84,49,56,0,123,873,175,690,164,0,123,169,93,14,23,0,123,4864,396,3138,377,2580,307,109,110,433,188,16,22,0,123,1726,238,1465,224,84,91,177,80,0,123,0,123,4206,353,3056,315,2872,294,27,30,157,85,0,123,0,123,1150,220,1060,222,0,123,76,50,0,123,14,22,5273,394,4470,354,3897,352,102,89,395,162,76,75,0,123,803,187,710,181,0,123,75,66,3,7,15,24
0600000US0900586440,0900586440,"Winchester town, Litchfield County, Connecticut",7765,296,954,256,460,171,358,147,69,96,11,17,22,32,0,123,494,185,464,181,19,31,0,123,11,17,0,123,2773,389,1951,324,1888,325,19,28,44,52,0,123,0,123,822,190,762,186,28,34,21,25,0,123,11,16,2498,293,2031,282,1927,291,59,70,45,67,0,123,0,123,467,139,433,139,22,25,12,19,0,123,0,123,1540,279,1174,240,1156,243,10,17,0,123,8,14,0,123,366,123,325,115,0,123,14,23,7,11,20,31
0600000US0900587910,0900587910,"Woodbury town, Litchfield County, Connecticut",7170,172,347,141,166,86,155,81,0,123,11,18,0,123,0,123,181,85,152,76,17,28,12,19,0,123,0,123,1832,255,1277,223,1277,223,0,123,0,123,0,123,0,123,555,150,546,155,0,123,9,16,0,123,0,123,1517,228,1088,190,951,184,40,46,97,102,0,123,0,123,429,147,404,140,14,23,11,17,0,123,0,123,3474,327,2696,308,2538,308,23,27,127,84,8,14,0,123,778,176,716,177,15,24,47,39,0,123,0,123
0600000US0900700000,0900700000,"County subdivisions not defined, Middlesex County, Connecticut",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
0600000US0900714300,0900714300,"Chester town, Middlesex County, Connecticut",2915,134,316,133,132,97,121,96,0,123,11,17,0,123,0,123,184,87,184,87,0,123,0,123,0,123,0,123,703,170,578,169,524,152,0,123,0,123,54,69,0,123,125,54,115,52,10,17,0,123,0,123,0,123,641,114,549,106,516,109,13,20,20,23,0,123,0,123,92,59,92,59,0,123,0,123,0,123,0,123,1255,185,837,165,779,165,38,43,20,32,0,123,0,123,418,135,400,137,0,123,18,21,0,123,0,123
0600000US0900715350,0900715350,"Clinton town, Middlesex County, Connecticut",9371,268,760,241,386,207,180,81,178,187,0,123,28,35,0,123,374,112,331,107,38,25,5,9,0,123,0,123,2769,311,1761,238,1593,220,58,54,92,74,18,24,0,123,1008,164,891,154,37,34,66,59,14,24,0,123,2362,287,1885,253,1786,259,12,18,87,53,0,123,0,123,477,138,450,140,12,19,15,16,0,123,0,123,3480,357,2766,309,2588,306,34,32,129,76,15,24,0,123,714,147,653,146,34,38,27,23,0,123,0,123
0600000US0900718080,0900718080,"Cromwell town, Middlesex County, Connecticut",10409,282,707,175,154,72,107,56,24,30,10,16,0,123,13,20,553,169,426,163,13,20,114,64,0,123,0,123,2994,333,1633,209,1439,211,36,33,137,66,21,24,0,123,1361,263,1241,259,50,48,70,55,0,123,0,123,2695,280,2055,274,1715,250,61,55,256,121,23,26,0,123,640,136,566,131,7,11,55,44,12,21,0,123,4013,422,3217,357,2782,354,91,68,299,126,32,38,13,18,796,299,581,164,39,31,60,43,100,82,16,27
0600000US0900719130,0900719130,"Deep River town, Middlesex County, Connecticut",3365,176,386,169,235,148,142,74,83,126,10,17,0,123,0,123,151,68,142,64,0,123,9,14,0,123,0,123,1031,207,723,182,528,161,157,103,38,46,0,123,0,123,308,91,299,93,0,123,9,15,0,123,0,123,942,171,837,150,797,152,29,26,11,16,0,123,0,123,105,55,62,37,33,38,10,16,0,123,0,123,1006,182,782,154,704,138,45,43,33,30,0,123,0,123,224,88,209,87,0,123,15,23,0,123,0,123
