GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53
0600000US0900337070,0900337070,"Hartford town, Hartford County, Connecticut",73520,1032,21622,1029,9741,666,3262,304,5667,579,496,157,226,113,90,74,11881,727,3848,366,6922,542,824,220,185,79,102,79,22588,1042,15118,798,7904,646,5490,493,1602,317,32,31,90,50,7470,598,4155,383,2598,341,558,190,22,26,137,85,17778,1042,13818,884,8323,692,4457,456,929,219,10,14,99,79,3960,404,2470,302,1280,238,198,81,0,28,12,19,11532,781,8959,707,5498,536,1889,342,918,190,465,182,189,92,2573,325,1378,206,420,126,499,175,230,123,46,44
0600000US0900337140,0900337140,"Hartland town, Hartford County, Connecticut",1565,90,101,37,40,25,40,25,0,12,0,12,0,12,0,12,61,21,52,20,0,12,9,8,0,12,0,12,523,75,303,54,303,54,0,12,0,12,0,12,0,12,220,46,205,46,8,7,7,7,0,12,0,12,429,58,303,48,294,46,6,8,3,4,0,12,0,12,126,34,96,30,6,7,24,24,0,12,0,12,512,64,370,53,356,54,0,12,14,11,0,12,0,12,142,39,126,38,0,12,16,10,0,12,0,12
0600000US0900344700,0900344700,"Manchester town, Hartford County, Connecticut",40984,709,2891,425,1244,267,762,185,314,145,75,59,86,68,7,11,1647,329,1050,218,279,134,259,133,24,30,35,29,10501,634,6311,547,5178,453,774,199,229,105,100,89,30,27,4190,432,3603,396,332,137,213,92,27,32,15,23,11854,745,8963,640,7096,590,1046,271,391,158,72,46,358,157,2891,357,2473,348,128,81,270,116,20,28,0,28,15738,900,12571,825,9280,675,376,122,1223,322,1377,356,315,162,3167,311,2195,226,49,48,361,132,346,115,216,205
0600000US0900345820,0900345820,"Marlborough town, Hartford County, Connecticut",4475,214,202,103,123,83,123,83,0,17,0,17,0,17,0,17,79,65,50,58,24,39,5,12,0,17,0,17,964,237,632,199,595,196,0,17,37,44,0,17,0,17,332,140,319,137,0,17,13,20,0,17,0,17,898,202,591,175,571,167,0,17,20,32,0,17,0,17,307,116,267,114,0,17,40,48,0,17,0,17,2411,278,1818,260,1763,255,39,54,16,28,0,17,0,17,593,155,572,152,11,19,10,16,0,17,0,17
0600000US0900350440,0900350440,"New Britain town, Hartford County, Connecticut",46765,874,8973,625,3647,399,984,212,2005,299,600,181,36,32,22,38,5326,462,1521,229,2668,373,1026,241,68,62,43,65,17621,839,11359,688,4908,497,4090,481,2014,363,258,126,89,52,6262,468,3310,303,1596,288,1274,249,38,38,44,38,11383,627,8741,552,4563,518,2855,369,1177,236,77,49,69,61,2642,368,1423,227,581,172,587,161,24,28,27,33,8788,671,7271,627,4163,347,913,294,1747,393,219,96,229,129,1517,204,978,174,117,68,297,132,68,47,57,44
0600000US0900352140,0900352140,"Newington town, Hartford County, Connecticut",22538,387,1865,291,593,145,274,89,15,19,228,97,76,56,0,25,1272,242,512,124,102,62,586,175,48,43,24,34,5738,461,3352,372,2290,330,271,130,719,177,72,57,0,25,2386,297,1747,237,120,74,464,119,7,13,48,45,6078,358,4335,336,3114,334,218,74,804,206,187,92,12,18,1743,200,1438,191,57,62,218,85,30,27,0,25,8857,523,7343,479,5512,470,523,153,834,207,422,144,52,40,1514,250,1303,232,28,29,108,59,61,40,14,22
0600000US0900360120,0900360120,"Plainville town, Hartford County, Connecticut",12913,334,1459,328,733,261,345,143,150,101,209,181,29,39,0,19,726,179,379,132,77,75,212,127,20,34,38,40,4123,409,2456,306,2109,290,67,60,265,116,6,9,9,16,1667,304,1477,293,17,25,173,82,0,19,0,19,3788,347,2865,337,2510,310,121,66,221,105,13,15,0,19,923,191,840,184,16,30,58,41,9,15,0,19,3543,317,3024,306,2556,317,196,108,178,98,53,34,41,57,519,145,475,145,0,19,20,30,24,24,0,19
0600000US0900365370,0900365370,"Rocky Hill town, Hartford County, Connecticut",14443,335,1126,225,247,106,106,79,0,22,141,85,0,22,0,22,879,217,493,174,116,85,196,107,65,83,9,16,3195,439,1939,385,1391,333,79,81,314,137,111,99,44,49,1256,252,978,227,55,42,198,109,12,19,13,22,3386,349,2129,287,1694,297,171,110,246,113,0,22,18,29,1257,281,989,210,41,40,227,166,0,22,0,22,6736,467,5393,445,3609,386,130,91,976,241,636,272,42,61,1343,262,832,206,34,37,299,135,162,91,16,25
0600000US0900368940,0900368940,"Simsbury town, Hartford County, Connecticut",16411,281,418,183,143,57,60,30,29,42,20,20,34,40,0,22,275,177,173,78,71,162,13,18,11,17,7,10,1814,249,1132,211,1034,204,54,55,27,25,9,14,8,12,682,153,616,148,5,10,54,35,0,22,7,10,3512,345,2351,313,2159,299,38,30,63,41,74,61,17,19,1161,191,1042,188,0,22,73,38,46,58,0,22,10667,400,8024,365,7229,366,164,74,266,82,330,153,35,27,2643,238,2394,234,63,52,136,50,36,27,14,16
0600000US0900370550,0900370550,"Southington town, Hartford County, Connecticut",31692,503,1889,314,590,166,297,105,13,19,271,141,9,14,0,25,1299,241,993,204,5,10,280,94,0,25,21,33,9140,541,5580,445,4883,447,94,80,550,161,53,62,0,25,3560,362,3171,341,17,17,363,121,9,15,0,25,9107,506,6764,469,5937,447,179,92,624,150,13,22,11,17,2343,278,2172,279,0,25,137,74,34,34,0,25,11556,642,9410,569,8179,518,234,90,848,253,138,84,11,18,2146,272,1844,252,46,42,231,113,25,28,0,25
0600000US0900371390,0900371390,"South Windsor town, Hartford County, Connecticut",17981,408,839,214,284,127,186,112,49,47,49,42,0,22,0,22,555,153,260,78,3,6,184,106,57,46,51,65,3881,409,2053,321,1537,239,111,76,331,186,74,69,0,22,1828,269,1547,270,1,2,258,141,22,34,0,22,4055,460,2896,362,2285,309,196,87,289,151,113,87,13,22,1159,234,1062,237,31,37,52,34,14,17,0,22,9206,522,7281,507,5720,490,169,91,697,187,427,131,268,161,1925,212,1588,192,41,40,136,67,76,47,84,80
0600000US0900374540,0900374540,"Suffield town, Hartford County, Connecticut",10806,278,854,166,119,73,93,66,0,19,26,31,0,19,0,19,735,147,452,156,228,101,51,45,4,9,0,19,2772,303,1157,235,1084,223,6,10,60,42,7,11,0,19,1615,242,1300,202,204,89,106,62,5,9,0,19,2919,263,1857,226,1689,221,49,64,66,44,0,19,53,67,1062,174,895,158,95,50,33,41,18,28,21,35,4261,388,3430,351,2943,348,99,99,183,86,71,55,134,165,831,152,752,156,0,19,67,39,0,19,12,20
0600000US0900382590,0900382590,"West Hartford town, Hartford County, Connecticut",44416,530,2621,353,1000,219,285,123,380,138,197,113,138,66,0,28,1621,244,646,143,353,147,465,114,98,61,59,71,6696,501,3609,453,2362,278,679,355,389,137,129,55,50,43,3087,269,2419,253,97,51,460,105,84,65,27,26,8023,525,5388,485,3841,424,751,199,463,129,216,92,117,73,2635,244,2004,206,186,106,275,88,117,68,53,46,27076,597,20879,613,17284,589,845,222,1646,274,759,184,345,139,6197,464,5104,395,132,72,645,175,199,114,117,56
0600000US0900384900,0900384900,"Wethersfield town, Hartford County, Connecticut",19404,350,1815,262,526,180,184,86,96,96,222,116,24,26,0,22,1289,229,608,193,64,46,586,156,31,43,0,22,4717,489,2472,357,1546,242,182,103,683,235,27,41,34,31,2245,309,1775,266,118,65,326,172,26,40,0,22,4710,345,3174,291,2264,240,449,167,433,141,19,21,9,14,1536,232,1215,219,140,78,173,97,8,12,0,22,8162,489,6299,444,5083,433,351,163,745,183,112,62,8,13,1863,278,1449,208,17,25,328,150,69,77,0,22
0600000US0900387000,0900387000,"Windsor town, Hartford County, Connecticut",20762,403,1614,296,694,204,438,157,119,102,93,90,44,36,0,22,920,222,610,138,51,42,216,137,43,42,0,22,4986,418,3207,410,2707,393,192,103,284,160,24,23,0,22,1779,208,1554,206,45,38,160,70,0,22,20,31,6058,430,4631,398,3769,398,378,160,354,149,119,81,11,16,1427,215,1177,187,91,57,101,82,58,49,0,22,8104,557,6419,517,5380,515,367,136,363,132,222,82,87,79,1685,253,1416,199,73,50,170,145,26,26,0,22
0600000US0900387070,0900387070,"Windsor Locks town, Hartford County, Connecticut",9308,255,865,194,310,120,230,121,15,22,52,34,13,17,0,19,555,168,370,147,17,27,168,105,0,19,0,19,3309,304,2217,263,2106,261,24,26,55,37,32,36,0,19,1092,183,1004,185,28,36,60,40,0,19,0,19,2965,371,2079,294,1922,287,79,68,73,61,5,9,0,19,886,204,842,197,0,19,44,48,0,19,0,19,2169,282,1720,229,1406,221,20,24,184,97,102,59,8,12,449,160,323,135,0,19,15,20,111,88,0,19
0600000US0900502760,0900502760,"Barkhamsted town, Litchfield County, Connecticut",2643,120,96,52,29,26,29,26,0,12,0,12,0,12,0,12,67,43,67,43,0,12,0,12,0,12,0,12,741,142,499,125,491,123,0,12,8,13,0,12,0,12,242,82,242,82,0,12,0,12,0,12,0,12,742,124,534,120,512,118,9,14,13,19,0,12,0,12,208,64,208,64,0,12,0,12,0,12,0,12,1064,157,815,132,787,134,8,13,20,23,0,12,0,12,249,71,249,71,0,12,0,12,0,12,0,12
0600000US0900504930,0900504930,"Bethlehem town, Litchfield County, Connecticut",2465,128,155,56,59,38,59,38,0,12,0,12,0,12,0,12,96,42,96,42,0,12,0,12,0,12,0,12,658,123,416,95,416,95,0,12,0,12,0,12,0,12,242,94,242,94,0,12,0,12,0,12,0,12,684,120,475,118,458,114,9,16,8,13,0,12,0,12,209,62,185,63,0,12,24,25,0,12,0,12,968,150,744,128,732,126,5,9,0,12,7,12,0,12,224,85,208,85,0,12,16,19,0,12,0,12
0600000US0900508210,0900508210,"Bridgewater town, Litchfield County, Connecticut",1303,83,34,16,16,9,16,9,0,12,0,12,0,12,0,12,18,14,18,14,0,12,0,12,0,12,0,12,252,54,137,44,122,43,0,12,10,11,5,7,0,12,115,31,115,31,0,12,0,12,0,12,0,12,288,48,209,41,201,41,0,12,8,8,0,12,0,12,79,23,79,23,0,12,0,12,0,12,0,12,729,74,467,58,420,54,3,5,40,18,4,8,0,12,262,53,254,53,0,12,4,5,4,5,0,12
0600000US0900510940,0900510940,"Canaan town, Litchfield County, Connecticut",924,105,56,28,25,16,25,16,0,12,0,12,0,12,0,12,31,18,31,18,0,12,0,12,0,12,0,12,232,62,172,57,170,58,0,12,2,3,0,12,0,12,60,21,51,18,0,12,9,8,0,12,0,12,263,64,201,47,201,47,0,12,0,12,0,12,0,12,62,25,62,25,0,12,0,12,0,12,0,12,373,61,255,49,241,45,6,7,8,7,0,12,0,12,118,29,114,29,0,12,4,5,0,12,0,12
0600000US0900516050,0900516050,"Colebrook town, Litchfield County, Connecticut",1207,102,52,23,20,18,20,18,0,12,0,12,0,12,0,12,32,16,32,16,0,12,0,12,0,12,0,12,369,60,268,56,266,56,0,12,2,4,0,12,0,12,101,26,96,25,0,12,2,4,3,6,0,12,423,64,308,53,305,53,0,12,0,12,3,5,0,12,115,37,101,30,11,23,3,5,0,12,0,12,363,61,233,49,219,48,0,12,14,16,0,12,0,12,130,37,120,34,0,12,0,12,10,14,0,12
0600000US0900517240,0900517240,"Cornwall town, Litchfield County, Connecticut",999,91,47,23,13,9,11,8,0,12,2,4,0,12,0,12,34,20,26,18,5,8,3,6,0,12,0,12,184,38,137,41,121,40,0,12,16,22,0,12,0,12,47,20,44,18,0,12,3,4,0,12,0,12,216,35,129,31,127,30,0,12,2,4,0,12,0,12,87,31,87,31,0,12,0,12,0,12,0,12,552,87,370,78,331,77,3,5,34,19,2,4,0,12,182,41,157,34,0,12,23,12,2,3,0,12
0600000US0900532290,0900532290,"Goshen town, Litchfield County, Connecticut",2220,124,173,69,80,55,72,55,0,12,0,12,8,12,0,12,93,61,66,43,0,12,10,16,0,12,17,26,477,129,334,107,334,107,0,12,0,12,0,12,0,12,143,73,138,73,5,9,0,12,0,12,0,12,542,134,278,79,254,75,0,12,24,24,0,12,0,12,264,91,232,84,32,33,0,12,0,12,0,12,1028,181,707,137,672,135,5,10,30,26,0,12,0,12,321,149,321,149,0,12,0,12,0,12,0,12
0600000US0900537280,0900537280,"Harwinton town, Litchfield County, Connecticut",4064,133,376,160,155,89,98,63,0,17,16,18,41,60,0,17,221,103,192,100,0,17,5,8,19,30,5,9,1066,128,667,113,621,101,0,17,46,55,0,17,0,17,399,97,373,94,0,17,26,30,0,17,0,17,1251,169,883,156,846,149,0,17,37,31,0,17,0,17,368,93,337,88,0,17,31,35,0,17,0,17,1371,195,974,156,897,149,7,11,70,47,0,17,0,17,397,99,383,97,0,17,14,15,0,17,0,17
0600000US0900540290,0900540290,"Kent town, Litchfield County, Connecticut",2067,165,116,58,49,35,49,35,0,12,0,12,0,12,0,12,67,43,61,44,0,12,4,9,0,12,2,3,386,103,189,70,181,69,0,12,8,12,0,12,0,12,197,84,174,80,0,12,15,14,8,12,0,12,559,142,387,126,308,108,5,8,0,12,0,12,74,106,172,78,166,77,0,12,6,10,0,12,0,12,1006,209,742,196,704,176,0,12,23,26,15,33,0,12,264,91,212,80,0,12,36,32,16,26,0,12
0600000US0900543370,0900543370,"Litchfield town, Litchfield County, Connecticut",6098,204,315,88,69,35,69,35,0,17,0,17,0,17,0,17,246,82,192,71,2,4,52,49,0,17,0,17,1566,199,982,173,942,170,8,10,29,23,3,4,0,17,584,122,543,125,8,9,33,30,0,17,0,17,1788,224,1236,184,1179,182,18,18,29,27,6,9,4,7,552,193,505,195,0,17,47,31,0,17,0,17,2429,248,1797,230,1709,223,2,3,84,48,2,5,0,17,632,114,614,117,4,7,10,10,4,6,0,17
0600000US0900549460,0900549460,"Morris town, Litchfield County, Connecticut",1732,129,113,50,30,20,30,20,0,12,0,12,0,12,0,12,83,45,83,45,0,12,0,12,0,12,0,12,383,73,254,62,249,62,5,7,0,12,0,12,0,12,129,39,126,39,3,5,0,12,0,12,0,12,503,98,384,88,372,87,5,8,7,11,0,12,0,12,119,41,115,41,4,7,0,12,0,12,0,12,733,103,516,94,516,94,0,12,0,12,0,12,0,12,217,59,211,59,0,12,0,12,6,9,0,12
0600000US0900551350,0900551350,"New Hartford town, Litchfield County, Connecticut",4868,203,360,165,168,112,72,55,65,94,31,36,0,17,0,17,192,106,145,105,0,17,47,43,0,17,0,17,1190,311,672,228,638,229,0,17,34,40,0,17,0,17,518,153,451,147,67,91,0,17,0,17,0,17,1283,258,1067,242,1034,242,0,17,33,38,0,17,0,17,216,104,216,104,0,17,0,17,0,17,0,17,2035,323,1573,279,1546,272,0,17,27,33,0,17,0,17,462,166,462,166,0,17,0,17,0,17,0,17
0600000US0900552630,0900552630,"New Milford town, Litchfield County, Connecticut",19219,372,1371,352,774,273,310,101,330,233,134,92,0,22,0,22,597,145,455,107,74,78,38,31,25,31,5,9,4777,438,3382,411,2960,433,190,130,148,96,74,88,10,13,1395,235,1237,225,0,22,154,85,0,22,4,7,5564,424,4328,396,3984,382,125,99,107,54,57,49,55,53,1236,205,1143,202,25,19,54,38,14,22,0,22,7507,521,5977,536,5349,549,131,67,307,131,167,81,23,31,1530,282,1373,278,18,30,66,50,73,49,0,22
0600000US0900553470,0900553470,"Norfolk town, Litchfield County, Connecticut",1146,103,116,53,55,45,52,45,0,12,3,5,0,12,0,12,61,26,52,21,9,14,0,12,0,12,0,12,283,53,187,45,182,45,2,4,3,5,0,12,0,12,96,31,86,27,0,12,0,12,0,12,10,15,251,61,151,49,151,49,0,12,0,12,0,12,0,12,100,35,100,35,0,12,0,12,0,12,0,12,496,59,343,51,316,53,3,5,6,6,0,12,18,19,153,44,134,41,10,12,9,13,0,12,0,12
0600000US0900554030,0900554030,"North Canaan town, Litchfield County, Connecticut",2536,116,236,150,144,145,144,145,0,12,0,12,0,12,0,12,92,48,79,46,0,12,13,20,0,12,0,12,1158,195,767,169,767,169,0,12,0,12,0,12,0,12,391,123,383,127,8,14,0,12,0,12,0,12,664,170,552,157,502,152,50,51,0,12,0,12,0,12,112,57,112,57,0,12,0,12,0,12,0,12,478,132,357,123,336,116,0,12,21,24,0,12,0,12,121,71,94,55,27,42,0,12,0,12,0,12
0600000US0900560750,0900560750,"Plymouth town, Litchfield County, Connecticut",8454,228,951,175,406,129,391,130,2,5,5,10,8,15,0,19,545,118,448,116,8,13,89,44,0,19,0,19,3067,239,2032,213,1827,223,82,105,106,62,0,19,17,25,1035,175,983,175,0,19,52,30,0,19,0,19,2683,263,1973,244,1777,222,82,59,114,64,0,19,0,19,710,151,658,153,0,19,52,39,0,19,0,19,1753,227,1486,210,1353,202,23,25,95,53,0,19,15,24,267,97,267,97,0,19,0,19,0,19,0,19
0600000US0900565930,0900565930,"Roxbury town, Litchfield County, Connecticut",1734,114,36,26,2,5,0,12,2,5,0,12,0,12,0,12,34,25,33,25,1,4,0,12,0,12,0,12,296,84,202,65,202,65,0,12,0,12,0,12,0,12,94,41,78,39,0,12,16,14,0,12,0,12,416,89,266,75,257,74,0,12,9,9,0,12,0,12,150,52,136,49,0,12,14,14,0,12,0,12,986,110,698,90,647,86,17,19,34,19,0,12,0,12,288,58,269,57,9,10,0,12,10,15,0,12
0600000US0900566420,0900566420,"Salisbury town, Litchfield County, Connecticut",2621,164,93,53,41,33,23,24,0,12,18,21,0,12,0,12,52,51,52,51,0,12,0,12,0,12,0,12,366,127,276,113,266,114,0,12,10,15,0,12,0,12,90,47,90,47,0,12,0,12,0,12,0,12,604,140,405,126,405,126,0,12,0,12,0,12,0,12,199,62,197,61,0,12,2,4,0,12,0,12,1558,178,1019,168,968,157,8,14,43,45,0,12,0,12,539,157,508,155,22,25,9,14,0,12,0,12
0600000US0900567960,0900567960,"Sharon town, Litchfield County, Connecticut",2323,110,142,63,49,30,34,25,0,12,15,17,0,12,0,12,93,55,72,52,8,11,13,15,0,12,0,12,540,140,294,93,275,91,0,12,19,22,0,12,0,12,246,113,233,114,0,12,13,15,0,12,0,12,619,126,368,95,351,93,0,12,17,19,0,12,0,12,251,88,227,84,0,12,24,27,0,12,0,12,1022,198,654,150,643,149,0,12,11,17,0,12,0,12,368,152,350,147,0,12,9,15,0,12,9,14
0600000US0900575730,0900575730,"Thomaston town, Litchfield County, Connecticut",5455,194,522,120,213,70,204,66,0,17,9,15,0,17,0,17,309,93,290,89,0,17,19,24,0,17,0,17,1996,250,1379,212,1317,204,62,56,0,17,0,17,0,17,617,123,593,125,0,17,24,23,0,17,0,17,1661,195,1296,176,1260,175,0,17,28,25,8,15,0,17,365,94,326,101,0,17,30,27,9,14,0,17,1276,212,1079,188,1065,187,7,11,0,17,7,13,0,17,197,78,197,78,0,17,0,17,0,17,0,17
0600000US0900576570,0900576570,"Torrington town, Litchfield County, Connecticut",26460,410,3567,403,1654,336,919,207,472,218,83,57,172,93,8,12,1913,322,1421,232,130,119,261,120,52,47,49,70,9634,531,5821,472,5159,434,426,147,128,63,57,39,51,61,3813,348,3489,337,123,75,168,78,33,30,0,25,7708,401,5608,378,5195,374,150,86,126,63,104,65,33,41,2100,272,1977,279,49,59,56,44,0,25,18,30,5551,385,4426,363,3936,362,134,62,218,88,128,60,10,16,1125,168,1024,162,63,61,38,34,0,25,0,25
0600000US0900579510,0900579510,"Warren town, Litchfield County, Connecticut",1122,80,46,18,11,9,11,9,0,12,0,12,0,12,0,12,35,15,35,15,0,12,0,12,0,12,0,12,284,53,183,41,177,42,0,12,3,5,0,12,3,5,101,26,96,26,0,12,5,7,0,12,0,12,260,50,187,37,175,37,5,6,7,8,0,12,0,12,73,31,73,31,0,12,0,12,0,12,0,12,532,69,338,52,291,51,17,15,26,16,4,5,0,12,194,46,187,46,0,12,7,8,0,12,0,12
0600000US0900579720,0900579720,"Washington town, Litchfield County, Connecticut",2657,144,78,53,57,46,34,28,23,35,0,12,0,12,0,12,21,21,21,21,0,12,0,12,0,12,0,12,510,133,297,88,277,87,4,6,16,19,0,12,0,12,213,83,213,83,0,12,0,12,0,12,0,12,635,151,333,95,267,84,22,34,44,34,0,12,0,12,302,124,270,115,32,40,0,12,0,12,0,12,1434,182,1006,185,912,192,57,40,37,34,0,12,0,12,428,111,397,105,6,10,20,22,5,11,0,12
0600000US0900580490,0900580490,"Watertown town, Litchfield County, Connecticut",15419,422,1218,245,231,115,143,97,16,25,45,40,10,16,17,32,987,232,622,184,20,29,304,151,41,51,0,22,4554,441,3091,389,2593,370,63,63,345,188,90,108,0,22,1463,242,1190,219,0,22,260,108,13,21,0,22,4733,477,3605,458,3244,398,110,108,182,74,30,41,39,44,1128,221,909,164,68,65,134,90,17,29,0,22,4914,525,4218,510,3523,434,302,193,312,132,27,40,54,77,696,197,557,168,0,22,94,67,45,51,0,22
0600000US0900586440,0900586440,"Winchester town, Litchfield County, Connecticut",8203,313,948,227,257,115,257,115,0,19,0,19,0,19,0,19,691,232,540,202,100,96,51,48,0,19,0,19,2985,344,1830,321,1806,316,0,19,24,37,0,19,0,19,1155,227,1005,208,66,56,66,53,0,19,18,31,2526,297,1839,290,1450,215,282,211,90,77,0,19,17,31,687,200,654,200,0,19,33,37,0,19,0,19,1744,297,1357,291,1271,289,63,68,0,19,23,40,0,19,387,151,318,140,1,2,53,62,0,19,15,24
0600000US0900587910,0900587910,"Woodbury town, Litchfield County, Connecticut",7419,189,413,117,83,58,83,58,0,17,0,17,0,17,0,17,330,123,243,109,2,5,85,72,0,17,0,17,1766,291,1093,223,921,212,59,60,28,31,85,114,0,17,673,166,610,163,27,39,36,41,0,17,0,17,1685,220,1251,213,1158,216,47,48,46,37,0,17,0,17,434,113,419,112,0,17,8,12,0,17,7,11,3555,337,2729,277,2502,268,14,16,119,57,87,63,7,12,826,177,673,170,30,31,25,24,98,64,0,17
0600000US0900700000,0900700000,"County subdivisions not defined, Middlesex County, Connecticut",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
0600000US0900714300,0900714300,"Chester town, Middlesex County, Connecticut",3259,154,137,56,14,20,14,20,0,12,0,12,0,12,0,12,123,56,123,56,0,12,0,12,0,12,0,12,910,160,549,122,524,131,0,12,25,44,0,12,0,12,361,113,337,111,0,12,24,22,0,12,0,12,871,145,563,122,546,121,0,12,17,20,0,12,0,12,308,93,291,95,9,16,8,13,0,12,0,12,1341,162,977,137,906,128,19,19,24,23,28,44,0,12,364,105,332,98,13,22,19,20,0,12,0,12
0600000US0900715350,0900715350,"Clinton town, Middlesex County, Connecticut",9834,245,660,148,317,106,238,98,35,37,19,21,25,29,0,19,343,103,332,102,11,17,0,19,0,19,0,19,2969,324,1812,255,1550,235,203,172,23,32,36,44,0,19,1157,198,1062,190,48,65,47,37,0,19,0,19,2762,247,2035,226,1856,230,69,69,84,53,26,35,0,19,727,124,664,119,10,16,53,45,0,19,0,19,3443,293,2587,235,2376,216,96,66,101,71,14,23,0,19,856,170,801,162,33,36,22,19,0,19,0,19
0600000US0900718080,0900718080,"Cromwell town, Middlesex County, Connecticut",10592,228,745,172,260,106,216,102,19,22,25,23,0,19,0,19,485,137,343,132,33,28,109,70,0,19,0,19,2733,330,1717,328,1412,352,123,79,168,91,0,19,14,22,1016,178,863,157,0,19,93,72,60,79,0,19,2680,317,1883,287,1629,271,156,89,71,41,13,22,14,23,797,190,727,164,44,48,26,29,0,19,0,19,4434,360,3586,333,3188,322,134,80,209,85,49,44,6,10,848,189,757,172,47,54,44,44,0,19,0,19
0600000US0900719130,0900719130,"Deep River town, Middlesex County, Connecticut",3304,142,164,84,77,51,64,42,0,12,13,20,0,12,0,12,87,54,67,48,0,12,20,24,0,12,0,12,1025,173,696,142,665,140,9,14,22,24,0,12,0,12,329,101,310,100,0,12,19,21,0,12,0,12,854,152,590,121,561,112,23,37,6,10,0,12,0,12,264,83,264,83,0,12,0,12,0,12,0,12,1261,190,1029,187,975,184,35,36,19,27,0,12,0,12,232,73,232,73,0,12,0,12,0,12,0,12
0600000US0900720810,0900720810,"Durham town, Middlesex County, Connecticut",5061,190,236,97,87,84,87,84,0,17,0,17,0,17,0,17,149,83,134,79,15,22,0,17,0,17,0,17,1254,242,872,211,872,211,0,17,0,17,0,17,0,17,382,110,358,103,0,17,24,36,0,17,0,17,939,226,683,211,663,208,0,17,0,17,20,30,0,17,256,101,250,102,0,17,6,9,0,17,0,17,2632,356,2119,298,2014,304,35,42,32,37,38,44,0,17,513,154,469,150,0,17,31,35,13,19,0,17
0600000US0900722280,0900722280,"East Haddam town, Middlesex County, Connecticut",6454,209,356,133,184,95,89,53,57,66,0,17,38,54,0,17,172,82,107,52,19,25,46,57,0,17,0,17,1675,259,1062,249,991,248,17,25,42,32,0,17,12,20,613,152,581,141,9,14,11,16,0,17,12,20,2014,250,1427,230,1378,221,0,17,38,45,11,19,0,17,587,155,546,157,0,17,28,37,0,17,13,22,2409,311,1928,294,1832,300,11,17,40,40,31,46,14,21,481,155,481,155,0,17,0,17,0,17,0,17
0600000US0900722490,0900722490,"East Hampton town, Middlesex County, Connecticut",9424,290,519,148,217,96,140,73,17,29,10,15,19,30,31,44,302,115,256,109,21,28,11,16,14,23,0,19,2681,357,1819,329,1720,337,15,24,63,44,21,34,0,19,862,177,805,178,20,24,31,27,6,9,0,19,2533,298,1909,229,1765,221,46,54,55,39,43,41,0,19,624,181,605,173,0,19,19,29,0,19,0,19,3691,424,2945,381,2590,348,155,115,106,79,94,73,0,19,746,183,702,181,14,22,30,35,0,19,0,19
0600000US0900726270,0900726270,"Essex town, Middlesex County, Connecticut",5087,187,290,183,149,137,149,137,0,17,0,17,0,17,0,17,141,118,122,109,0,17,19,29,0,17,0,17,772,192,453,152,453,152,0,17,0,17,0,17,0,17,319,139,307,139,0,17,12,21,0,17,0,17,1283,243,765,163,762,162,0,17,3,7,0,17,0,17,518,183,518,183,0,17,0,17,0,17,0,17,2742,286,1758,249,1735,251,0,17,23,28,0,17,0,17,984,198,949,200,0,17,32,37,3,6,0,17
