GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53
0400000US12,12,Florida,12788471,1613,1880402,12838,828894,8205,417049,5472,327221,4862,62713,1935,18420,1273,3491,455,1051508,9003,661471,6501,299730,4528,70057,2365,14752,913,5498,624,3868678,21492,2222878,16024,1618290,11281,463000,5963,105868,3002,26796,1518,8924,853,1645800,10340,1346832,8303,208434,3765,71088,2115,11976,839,7470,764,3725980,15393,2506456,12825,1906567,9709,445869,5728,115161,2841,27978,1390,10881,820,1219524,7899,1013310,7096,136233,2530,52897,1676,11390,802,5694,554,3313411,18753,2327591,16175,1692169,13163,416658,5541,138307,2806,61338,1828,19119,1317,985820,7489,785556,6348,115398,2541,56918,1628,21412,999,6536,685
0400000US13,13,Georgia,6052410,2590,999844,8775,448636,5425,301463,4294,125430,2860,7235,809,12125,945,2383,374,551208,5763,487054,5496,45111,1684,8090,701,8780,814,2173,393,1792051,10780,1131923,8033,1011604,7206,74193,2498,19447,1285,20050,1153,6629,735,660128,6273,614295,5888,24934,1385,10545,722,8426,677,1928,328,1613469,9900,1189927,8490,1087016,7899,50848,1837,26616,1004,15430,948,10017,806,423542,4293,390887,4183,14069,795,9515,634,6935,654,2136,370,1647046,12427,1302617,10670,1130111,9376,48150,1887,62263,1775,45537,1689,16556,1114,344429,4468,300092,3766,11251,934,16197,916,14188,943,2701,416
0400000US15,15,Hawaii,903810,218,92445,2211,36314,1374,15353,818,1259,314,197,107,19485,1048,20,22,56131,1585,28062,1206,827,203,807,150,26296,1078,139,86,261791,3385,160349,3182,117181,2491,3411,546,1301,272,38227,1814,229,133,101442,1937,73357,1724,1350,274,1023,215,25596,1092,116,68,283479,3401,210781,3284,159535,3147,4476,397,2879,416,43646,1575,245,123,72698,1545,53737,1355,1318,265,1418,259,16127,884,98,73,266095,3522,203458,3166,158691,2566,4101,450,4780,548,35418,1567,468,168,62637,1493,47303,1264,1150,245,1879,296,12183,615,122,78
0400000US16,16,Idaho,952630,762,112587,2069,55911,1715,32876,1405,21380,926,572,173,650,170,433,167,56676,1263,45703,1204,8587,576,1091,281,808,268,487,128,274745,2968,167533,2205,152738,2136,11083,645,1885,350,1098,281,729,250,107212,1967,102197,1855,3177,439,944,197,469,150,425,111,333911,2823,229173,2497,214976,2584,9175,679,2915,348,1511,267,596,170,104738,1721,99484,1644,2309,347,1852,306,673,161,420,180,231387,3238,171859,2492,159582,2337,5672,519,3822,415,2294,323,489,168,59528,1492,56094,1444,1267,194,1199,217,823,176,145,77
0400000US17,17,Illinois,8345982,1328,1151003,9258,516801,6920,217751,3376,259357,4683,24082,1247,11298,956,4313,574,634202,6015,437832,4408,131407,3105,45192,1677,13287,720,6484,685,2324361,13019,1406309,9684,1101925,7254,199626,3434,74496,2207,20636,1173,9626,1007,918052,6690,794733,6113,60686,1870,46518,1385,10739,734,5376,634,2343734,8569,1727594,7786,1467504,7249,137009,3203,80109,2137,31110,1359,11862,926,616140,4440,539133,3786,30496,1194,30986,1125,11247,825,4278,509,2526884,12853,2012999,11550,1623424,10907,96610,2569,163512,3217,107897,2095,21556,1125,513885,4686,411212,4144,18108,876,46771,1422,33190,1110,4604,621
0400000US18,18,Indiana,4165617,1188,574447,5835,246100,3490,187429,3337,44154,1584,11027,715,2847,438,643,242,328347,3767,294844,3630,18800,893,11491,724,2131,318,1081,246,1506526,7555,931322,5802,884573,5601,32095,1369,9462,772,3813,531,1379,336,575204,4465,553041,4285,10771,739,8220,610,2292,335,880,196,1150352,7821,854654,5939,813759,5242,22935,1238,11112,745,4431,558,2417,425,295698,3980,281629,4045,6529,576,4834,440,1895,318,811,220,934292,7482,742153,6666,681187,6404,18452,945,23354,1213,15402,900,3758,489,192139,2484,174419,2594,3937,421,6526,583,6016,567,1241,320
0400000US19,19,Iowa,1985012,1048,199576,2647,86083,1839,59861,1457,19577,906,2473,317,3629,409,543,184,113493,1743,101704,1680,6488,545,3187,327,1695,240,419,156,682824,3875,418301,3570,399827,3456,10123,612,4591,459,2941,432,819,195,264523,2441,257277,2425,3357,367,2682,284,844,251,363,113,615966,4237,469613,3837,453104,3818,8265,502,4220,398,2873,411,1151,226,146353,2021,140413,1961,2522,373,1866,264,967,194,585,199,486646,4541,391277,4245,366526,4089,6942,497,8585,628,7321,548,1903,383,95369,1486,88691,1426,1515,256,2320,300,2497,287,346,129
0400000US20,20,Kansas,1802904,1206,194580,3026,92893,2136,52582,1731,35150,1317,1008,184,3859,543,294,124,101687,2056,82374,1856,14616,725,2428,304,2040,245,229,111,520501,4094,319025,3455,290865,3100,19584,1071,2973,441,5059,567,544,163,201476,2279,190193,2235,6683,614,2512,322,1751,294,337,119,558732,4104,410949,3522,387000,3467,14217,998,4414,411,3729,451,1589,336,147783,2090,139985,2034,3868,421,2176,251,1234,235,520,201,529091,4613,420742,4092,387271,4003,10557,731,10467,742,9882,656,2565,454,108349,1963,98973,1787,2129,303,3478,390,2937,419,832,257
0400000US21,21,Kentucky,2856001,1374,543787,4741,170721,3041,151457,2793,14376,877,2502,391,1741,387,645,224,373066,3853,362887,3656,5672,642,2878,324,1208,271,421,128,982494,5637,582544,4796,561731,4626,12230,928,4848,700,2654,459,1081,255,399950,4163,392274,4140,3839,424,2035,312,1406,260,396,152,748749,5395,528719,4577,512314,4488,8501,605,4787,572,1991,325,1126,246,220030,2785,213100,2775,2851,407,2137,288,1516,304,426,126,580971,5982,450841,5474,421862,5487,8950,772,10497,815,7601,556,1931,383,130130,2154,121156,2034,2213,279,3588,390,2649,390,524,157
0400000US22,22,Louisiana,2856356,1228,543292,4954,214058,3534,178248,2992,17859,1285,12215,887,5295,561,441,163,329234,3890,278065,3538,9825,830,36919,1356,3734,414,691,155,993261,6631,601058,5500,553728,5439,18364,1277,23593,1254,4693,491,680,242,392203,3842,354724,3623,6812,565,27819,1050,2241,380,607,142,721947,5889,511638,4850,476565,4814,14532,1002,14810,949,4959,510,772,217,210309,2730,193185,2546,5295,526,9654,592,1793,282,382,129,597856,6510,458401,5644,417354,5389,13924,890,16873,890,8163,734,2087,401,139455,2348,125692,2263,3572,419,6722,517,2851,394,618,169
0400000US23,23,Maine,929301,509,95195,2208,31148,1279,27128,1126,833,226,2093,295,673,185,421,139,64047,1679,53275,1559,249,115,9618,597,522,161,383,123,326777,2956,198712,2300,187269,2234,1034,230,8851,595,1069,244,489,128,128065,1920,117549,1868,485,115,9280,525,490,130,261,78,260602,2269,188902,1900,177342,1805,1807,270,8286,605,864,190,603,145,71700,1533,66677,1553,560,179,3956,342,258,92,249,89,246727,2893,187315,2745,174485,2682,1982,305,8834,612,1411,255,603,214,59412,1266,54730,1188,513,116,3447,326,540,195,182,73
0400000US24,24,Maryland,3789931,748,463994,6143,218778,4237,139924,3314,61263,2150,7235,728,8287,669,2069,338,245216,4053,209699,3785,16076,1023,9678,816,7115,492,2648,368,1001744,7071,649820,5989,568751,5633,39749,1611,16356,1115,14710,982,10254,890,351924,3685,322413,3308,9368,705,10608,731,7140,583,2395,392,971114,7093,737404,5767,645124,5111,37048,1633,25078,1190,16509,947,13645,1071,233710,3401,207327,2993,7356,608,10120,762,5956,483,2951,463,1353079,8943,1089701,8039,881009,6908,40676,1289,75160,2482,65379,1593,27477,1662,263378,3247,213072,2959,7743,514,21054,1148,17980,758,3529,395
0400000US25,25,Massachusetts,4382378,675,495822,5645,203614,3879,90325,2798,51390,1949,42727,1694,16979,1065,2193,404,292208,4046,171542,3178,47152,1410,54029,1882,16666,938,2819,408,1171725,8160,720626,7355,563396,5806,59628,2583,71818,2750,18917,1067,6867,738,451099,3969,378516,3660,22602,1212,39360,1531,7900,722,2721,383,1036622,6262,761960,5315,638558,4770,44240,1891,56480,1832,14464,764,8218,814,274662,3398,235629,2955,11538,783,19979,1016,4890,456,2626,374,1678209,8844,1338969,8487,1111717,7909,41236,1861,108817,2502,60469,1757,16730,1201,339240,3373,278427,3093,8016,581,30730,1311,17748,986,4319,533
0400000US26,26,Michigan,6561843,1004,784988,5964,284950,3413,221096,2758,37373,1547,9978,675,6593,620,9910,809,500038,4151,430754,3479,21035,879,26062,1109,5250,503,16937,1052,2064575,9759,1163281,7492,1094160,6873,27025,1121,22955,1121,7876,678,11265,956,901294,5236,851588,5101,13119,839,23230,1146,4011,435,9346,786,2070897,7312,1461435,6497,1384793,6580,26406,1107,28491,1277,8960,651,12785,800,609462,4413,570954,4544,9649,594,16360,811,4865,446,7634,684,1641383,10173,1251059,9569,1104524,9307,24080,1054,61150,1615,41828,1382,19477,1074,390324,3391,341655,2986,6718,591,21969,829,13971,730,6011,629
0400000US27,27,Minnesota,3450999,1041,299246,3111,128866,2475,81074,1633,30581,1282,2011,351,9697,766,5503,548,170380,2204,136785,1973,9788,663,6918,406,10631,697,6258,646,960792,5879,604436,4626,557201,4087,19581,1240,6609,468,12830,861,8215,752,356356,2812,336716,2542,5422,573,6795,485,3672,444,3751,396,1106804,4825,854799,4941,802182,4694,15549,872,12408,689,13784,869,10876,749,252005,2318,236897,2207,4125,384,5388,420,3364,359,2231,284,1084157,6418,872086,5895,793392,5491,17609,880,28241,1171,22657,1113,10187,738,212071,2371,193328,2283,3383,355,8063,487,5444,492,1853,276
0400000US28,28,Mississippi,1876719,1319,382391,4901,143239,2804,130752,2557,9112,747,570,295,1779,388,1026,267,239152,3618,231392,3633,4666,634,918,225,1412,316,764,259,579428,5329,336975,3874,327626,3819,5546,634,1413,262,1547,358,843,225,242453,3467,237543,3421,2583,445,1177,235,747,176,403,139,549741,4347,386973,3852,376606,3842,6043,609,1681,291,1630,327,1013,240,162768,2627,158394,2647,2403,357,1183,251,543,179,245,89,365159,4573,274908,3874,261878,3825,5201,666,3732,473,3070,384,1027,248,90251,2042,86371,1967,1412,265,1258,266,1003,187,207,115
0400000US29,29,Missouri,3906865,1543,540668,5622,212947,3736,183056,3337,19948,1149,4712,577,4440,487,791,196,327721,4346,307799,4272,9087,682,6936,591,3067,334,832,200,1272495,7508,771422,5768,739820,5538,15188,976,8798,776,5779,680,1837,368,501073,4367,487506,4380,4985,442,5344,507,2292,275,946,186,1115052,6396,800566,5515,767948,5556,14319,766,9942,669,5481,525,2876,376,314486,3680,302644,3514,4530,455,4501,454,1965,294,846,234,978650,6220,768677,5603,712283,5598,15614,823,21292,873,15605,859,3883,469,209973,3180,193587,3169,3792,376,6077,504,5358,540,1159,241
0400000US30,30,Montana,654124,755,59132,1557,23973,1041,21798,967,467,134,890,204,284,102,534,127,35159,1098,31486,1031,814,185,1906,240,187,89,766,148,204382,2784,122680,2200,119463,2163,938,181,903,206,501,163,875,158,81702,1489,78558,1490,707,179,1302,218,264,114,871,142,208280,2463,145390,2283,140302,2308,1623,290,1360,241,454,128,1651,261,62890,1574,60427,1524,589,128,997,199,101,69,776,159,182330,2528,136630,2208,130357,2248,2262,300,2570,318,697,178,744,174,45700,1259,43391,1143,688,156,1025,199,388,134,208,101
0400000US31,31,Nebraska,1160884,743,116049,2047,57771,1602,29937,1137,24151,1007,539,141,1488,280,1656,333,58278,1348,47160,1168,7661,509,1626,225,1046,225,785,205,344090,2668,214356,2421,199571,2308,9966,809,2009,289,1918,301,892,274,129734,1622,123467,1515,3439,445,2045,264,522,128,261,112,379521,3204,291684,2989,278681,2839,7025,468,3204,433,1617,289,1157,264,87837,1410,83875,1410,1811,295,1365,218,434,117,352,152,321224,3283,262172,3128,244950,3172,5847,542,5323,464,4830,478,1222,242,59052,1207,54776,1197,1074,201,1610,262,1327,224,265,119
0400000US32,32,Nevada,1733764,576,272581,3721,160899,2760,54272,1941,96433,1963,1679,286,7268,667,1247,287,111682,2550,63922,1821,37060,1514,3740,489,5957,642,1003,241,514350,5461,335933,4386,246614,3796,63168,2206,6941,784,15913,1027,3297,521,178417,3181,148487,2787,16875,940,4796,567,7047,675,1212,222,568041,5367,408036,4495,330409,3907,42362,1748,9315,761,22631,1163,3319,387,160005,2812,138674,2727,9224,774,4762,507,6477,535,868,216,378792,4606,284856,4257,222065,4100,19445,1191,12707,871,27957,1195,2682,443,93936,2021,72998,1754,4589,518,4785,495,10325,658,1239,269
